period_type,period,partial,number,count,n_draws,expected,null_lo,null_hi,z,source_dataset_version,analysis_version,through_draw,override_ref
quarter,2023-Q4,False,14,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,15,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,16,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,17,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,18,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,19,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,20,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,21,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,22,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,23,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,24,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,25,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,26,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,27,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,28,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,29,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,30,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,31,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,32,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,33,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,34,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,35,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,36,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,37,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,38,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,39,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,40,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,41,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,42,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,43,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,44,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,45,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,46,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,47,9,39,4.254545455,1,8,2.437443394,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,48,9,39,4.254545455,1,8,2.437443394,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,49,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,50,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,51,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,52,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,53,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,54,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2023-Q4,False,55,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,1,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,2,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,3,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,4,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,5,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,6,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,7,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,8,8,38,4.145454545,1,8,2.005720426,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,9,1,38,4.145454545,1,8,-1.636743556,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,10,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,11,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,12,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,13,9,38,4.145454545,1,8,2.526072424,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,14,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,15,1,38,4.145454545,1,8,-1.636743556,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,16,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,17,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,18,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,19,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,20,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,21,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,22,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,23,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,24,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,25,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,26,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,27,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,28,1,38,4.145454545,1,8,-1.636743556,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,29,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,30,1,38,4.145454545,1,8,-1.636743556,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,31,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,32,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,33,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,34,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,35,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,36,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,37,2,38,4.145454545,1,8,-1.116391558,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,38,10,38,4.145454545,1,8,3.046424421,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,39,1,38,4.145454545,1,8,-1.636743556,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,40,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,41,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,42,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,43,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,44,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,45,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,46,6,38,4.145454545,1,8,0.9650164316,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,47,1,38,4.145454545,1,8,-1.636743556,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,48,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,49,7,38,4.145454545,1,8,1.485368429,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,50,3,38,4.145454545,1,8,-0.5960395607,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,51,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,52,8,38,4.145454545,1,8,2.005720426,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,53,4,38,4.145454545,1,8,-0.07568756326,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,54,5,38,4.145454545,1,8,0.4446644342,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q1,False,55,8,38,4.145454545,1,8,2.005720426,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,1,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,2,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,3,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,4,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,5,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,6,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,7,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,8,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,9,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,10,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,11,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,12,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,13,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,14,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,15,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,16,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,17,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,18,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,19,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,20,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,21,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,22,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,23,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,24,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,25,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,26,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,27,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,28,0,39,4.254545455,1,8,-2.185294077,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,29,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,30,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,31,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,32,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,33,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,34,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,35,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,36,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,37,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,38,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,39,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,40,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,41,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,42,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,43,9,39,4.254545455,1,8,2.437443394,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,44,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,45,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,46,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,47,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,48,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,49,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,50,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,51,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,52,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,53,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,54,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q2,False,55,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,1,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,2,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,3,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,4,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,5,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,6,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,7,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,8,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,9,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,10,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,11,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,12,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,13,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,14,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,15,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,16,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,17,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,18,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,19,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,20,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,21,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,22,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,23,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,24,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,25,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,26,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,27,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,28,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,29,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,30,1,39,4.254545455,1,8,-1.67165658,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,31,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,32,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,33,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,34,8,39,4.254545455,1,8,1.923805897,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,35,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,36,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,37,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,38,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,39,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,40,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,41,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,42,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,43,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,44,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,45,4,39,4.254545455,1,8,-0.1307440901,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,46,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,47,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,48,6,39,4.254545455,1,8,0.8965309035,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,49,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,50,2,39,4.254545455,1,8,-1.158019084,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,51,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,52,3,39,4.254545455,1,8,-0.6443815869,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,53,5,39,4.254545455,1,8,0.3828934067,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,54,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q3,False,55,7,39,4.254545455,1,8,1.4101684,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,1,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,2,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,3,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,4,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,5,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,6,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,7,1,40,4.363636364,1,9,-1.70595695,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,8,2,40,4.363636364,1,9,-1.19878056,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,9,5,40,4.363636364,1,9,0.3227486122,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,10,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,11,4,40,4.363636364,1,9,-0.1844277784,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,12,3,40,4.363636364,1,9,-0.691604169,ds_cbdf3834368e,ds_16b6be697acb,01190,
quarter,2024-Q4,False,13,2,40,4.363636364,1,9,-1.19878056,ds_cbdf3834368e,ds_16b6be697acb,01190,
